,id,imdb_id,budget,popularity,original_language,release_date,vote_average,vote_count
16750,55238,tt0034694,0,0.9769899999999999,en,1943-01-01,6.5,10.0
16751,33228,tt0063260,0,3.566565,en,1968-12-10,6.6,6.0
16752,42482,tt0068537,0,0.0339,en,1972-01-01,7.1,6.0
16753,91459,tt0071680,0,0.945099,en,1974-01-01,6.6,10.0
16754,58376,tt1320254,0,0.151281,en,2008-11-21,6.3,4.0
16755,47218,tt1481572,0,9.668784,en,2010-01-20,6.4,89.0
16756,34944,tt0035659,0,0.622868,en,1943-07-03,6.8,2.0
16757,59990,tt0056322,0,0.9040159999999999,pt,1962-04-17,7.2,9.0
16758,43256,tt0048967,0,1.4102290000000002,en,1956-08-01,6.1,8.0
16759,56811,tt1277936,0,2.065029,en,2010-04-29,6.1,58.0
16760,27582,tt0472399,40000000,9.832342,en,2011-01-13,6.3,1066.0
16761,48988,tt0480687,36000000,9.13273,en,2011-02-25,5.4,627.0
16762,49494,tt1034389,25000000,6.196929,en,2011-02-08,5.9,426.0
16763,46529,tt1464540,50000000,9.388376,en,2011-02-18,5.9,1606.0
16764,141971,tt1180333,0,0.41194899999999995,fi,2008-12-26,6.7,3.0
16765,49637,tt1396227,0,1.378839,en,2009-04-01,6.5,27.0
16766,37714,tt1198153,3000000,1.7828689999999998,ru,2009-04-15,5.4,19.0
16767,305656,tt0110297,0,0.8213030000000001,en,1994-10-16,0.0,0.0
16768,51200,tt1587729,10400000,3.106814,en,2010-06-16,7.0,38.0
16769,44943,tt1217613,70000000,6.7537460000000005,en,2011-03-08,5.5,1462.0
16770,45714,tt0056279,0,1.663645,en,1962-04-25,6.7,21.0
16771,106406,tt0033314,0,0.18678699999999998,en,1941-03-27,6.1,4.0
16772,63702,tt0025397,0,0.157182,fr,1934-05-15,0.0,2.0
16773,31644,tt0068152,0,3.9519330000000004,en,1971-12-17,6.6,10.0
16774,28874,tt1474276,0,12.653798,ja,2009-08-01,7.4,265.0
16775,14903,tt0119918,0,5.839180000000001,en,1997-08-05,6.3,47.0
16776,60290,tt1453242,0,0.253285,fr,2002-01-01,8.3,4.0
16777,60221,tt0493226,0,0.43071099999999996,fr,2004-01-01,6.9,7.0
16778,54793,tt1734477,0,0.470645,en,2010-11-22,6.4,13.0
16779,144792,tt0021074,0,0.504987,en,1930-10-05,6.7,6.0
16780,53230,tt0016104,592,0.286719,en,1925-08-26,6.5,6.0
16781,9706,tt0134928,2900000,1.1995120000000001,ja,1998-01-31,5.3,24.0
16782,57703,tt1270842,0,6.972722999999999,ja,2010-12-11,6.6,61.0
16783,56831,tt1510938,0,4.470133000000001,en,2011-02-12,7.1,110.0
16784,19829,tt0972857,0,1.919746,en,2008-05-10,3.6,15.0
16785,25186,tt1210071,10000000,1.192891,en,2009-10-16,7.0,5.0
16786,43339,tt0047281,0,0.617717,ja,1954-09-15,7.7,16.0
16787,36540,tt0061199,0,1.685725,en,1966-01-01,7.8,24.0
16788,50321,tt1305591,150000000,7.24717,en,2011-03-09,5.6,202.0
16789,22620,tt1258157,0,9.754483,en,2009-09-12,5.7,91.0
16790,56092,tt0063729,0,2.0612150000000002,en,1968-10-15,6.4,13.0
16791,34214,tt1326204,0,0.44660900000000003,en,2009-09-09,6.4,4.0
16792,8770,tt1279117,0,0.10698099999999999,en,2008-01-01,9.0,1.0
16793,42819,tt0896923,0,0.700028,en,2009-03-21,5.7,9.0
16794,118381,tt0159251,0,0.702358,cn,1998-05-28,7.5,2.0
16795,53358,tt1555747,0,0.40527199999999997,en,2010-10-01,6.5,9.0
16796,40655,tt1404830,0,1.209344,en,2010-01-06,4.9,11.0
16797,47533,tt1618435,0,9.844083,en,2010-10-15,5.5,66.0
16798,31162,tt1569364,15000000,3.9315269999999995,ru,2009-12-31,5.3,33.0
16799,45022,tt1143896,0,1.747257,en,2010-05-21,6.1,29.0
16800,24885,tt1133989,13000,0.464837,en,2008-03-07,6.9,4.0
16801,43451,tt0040848,0,0.165623,en,1948-04-15,5.3,2.0
16802,20722,tt1361566,0,4.560544,ja,2008-07-08,7.9,90.0
16803,72185,tt0072410,0,1.1928370000000001,en,1974-09-20,8.1,10.0
16804,99329,tt0063268,0,0.196975,wo,1968-11-27,7.8,5.0
16805,71110,tt0345185,0,0.22271,es,2003-11-07,6.6,5.0
16806,16439,tt1284526,0,0.8345229999999999,cs,2008-03-20,6.8,8.0
16807,29865,tt0478303,0,0.7491359999999999,en,2006-09-12,4.9,9.0
16808,18143,tt0373960,0,2.493824,ja,1999-01-01,6.3,34.0
16809,13957,tt0488380,23000000,10.320049000000001,en,2007-09-14,6.3,20.0
16810,26011,tt0093146,0,1.909558,en,1987-03-01,4.4,22.0
16811,47931,tt1555149,0,12.334357,pt,2010-10-08,7.5,477.0
16812,13461,tt0443584,0,5.257142,it,2005-11-18,4.1,96.0
16813,15362,tt0411272,80000000,8.835512,fr,2008-11-19,7.3,223.0
16814,53237,tt1522262,0,1.0971,en,2009-10-03,5.5,14.0
16815,19205,tt0478126,0,0.9253870000000001,en,2007-03-31,4.7,9.0
16816,37583,tt1227929,0,0.692956,en,2009-06-05,7.2,11.0
16817,59248,tt1509276,0,1.064957,en,2010-08-06,6.9,13.0
16818,50546,tt1564367,80000000,9.267959,en,2011-02-10,6.3,1588.0
16819,70591,tt0062985,0,0.037519,en,1968-07-17,6.5,1.0
16820,51447,tt1521848,0,5.899325,fr,2010-11-10,6.1,105.0
16821,104221,tt0022854,0,0.016421,en,1932-01-02,0.0,0.0
16822,243565,tt0030464,0,0.5918260000000001,en,1938-07-29,0.0,0.0
16823,44657,tt0017743,0,0.242682,en,1927-09-03,6.7,3.0
16824,33025,tt0030413,0,0.18221500000000002,en,1937-12-14,4.7,3.0
16825,15182,tt0906326,0,2.118143,en,2007-09-09,6.3,20.0
16826,59490,tt1664894,0,4.508588,en,2010-09-10,7.1,85.0
16827,49730,tt1486185,42000000,10.174298,en,2011-03-11,5.7,958.0
16828,38322,tt1464174,32000000,7.564777,en,2011-02-16,5.3,322.0
16829,45132,tt1512235,2500000,8.309635,en,2010-09-09,6.6,446.0
16830,77078,tt0076319,0,0.0027300000000000002,en,1977-12-01,7.5,1.0
16831,103751,tt1433826,0,0.5556979999999999,fi,2010-09-24,7.3,3.0
16832,46146,tt1740707,3500000,6.097683999999999,nb,2010-10-29,6.7,590.0
16833,45612,tt0945513,32000000,9.796961999999999,en,2011-03-30,7.1,2752.0
16834,38684,tt1229822,0,7.089084,en,2011-03-11,7.0,438.0
16835,84303,tt0023488,0,0.439499,en,1932-09-24,3.8,4.0
16836,442417,tt1189042,0,0.0,en,,0.0,0.0
16837,333590,tt1538874,0,0.004706,en,2009-01-01,0.0,0.0
16838,81751,tt0036699,0,0.546994,en,1944-08-23,6.3,6.0
16839,193547,tt0043709,0,0.530468,en,1951-06-20,7.3,2.0
16840,93528,tt0051193,0,1.2763520000000002,en,1957-12-11,7.2,3.0
16841,109326,tt1440770,0,0.011836,en,2009-08-21,0.0,0.0
16842,23629,tt0978764,82000000,13.779526999999998,en,2011-03-24,5.9,1661.0
16843,14147,tt0406706,0,2.475365,en,2005-05-31,4.9,23.0
16844,55893,tt1530975,0,0.514257,en,2010-02-18,6.7,6.0
16845,40856,tt1114680,0,2.3383979999999998,en,2009-11-06,6.7,15.0
16846,48243,tt1561768,3167000,2.972178,en,2010-09-06,5.9,42.0
16847,46458,tt1185376,0,0.9194829999999999,en,2009-12-02,5.8,15.0
16848,42167,tt0080482,0,0.269354,pt,1980-02-08,5.6,7.0
16849,57409,tt1503776,0,0.16783299999999998,en,2009-01-01,7.3,3.0
16850,2010,tt1016205,0,1.594746,ja,2007-05-24,6.2,13.0
16851,47215,tt0188653,0,0.46943500000000005,tr,1999-02-16,7.0,5.0
16852,45715,tt1457766,0,0.864925,en,2010-05-20,5.9,9.0
16853,58232,tt1487118,8000000,6.496258999999999,en,2011-02-02,6.4,209.0
16854,53364,tt1670632,0,0.12191400000000001,de,2010-11-11,7.0,3.0
16855,62342,tt0425489,0,0.152178,es,2005-08-11,6.3,4.0
16856,37534,tt0951335,0,4.818626999999999,en,2009-12-18,5.2,109.0
16857,57521,tt1454523,6000000,3.546146,ca,2010-10-10,6.9,33.0
16858,13847,tt0019630,0,0.9761059999999999,en,1929-04-20,3.3,4.0
16859,24926,tt0170811,0,1.2350379999999999,en,1983-01-01,5.9,9.0
16860,10356,tt0372303,0,1.915832,en,2004-03-21,4.3,6.0
16861,37405,tt0765444,0,0.180599,de,2006-11-02,5.5,2.0
16862,76875,tt0061696,0,0.590414,fr,1967-09-17,6.0,3.0
16863,104430,tt0020223,0,0.6265149999999999,en,1928-11-01,5.0,4.0
16864,29436,tt0377935,0,1.136339,sv,2004-03-05,6.4,5.0
16865,11406,tt0418657,0,0.7326050000000001,de,2006-06-26,4.7,5.0
16866,19611,tt1156506,5750000,2.989962,cn,2008-09-25,7.0,20.0
16867,16179,tt1220706,0,1.776816,en,2008-08-25,4.1,28.0
16868,153041,tt0110747,0,0.17757699999999998,en,1994-12-01,6.0,1.0
16869,85769,tt0065396,0,0.004425,el,1970-08-31,6.3,5.0
16870,211331,tt0139984,0,0.9079879999999999,en,1998-07-25,3.3,4.0
16871,45046,tt0120086,0,0.14974,en,1997-03-15,4.7,3.0
16872,42273,tt1331095,0,0.28963099999999997,en,2010-07-13,4.7,3.0
16873,13413,tt1334585,0,8.003898,en,2008-11-17,7.8,250.0
16874,159878,tt0368309,0,0.20797399999999996,ru,1913-11-26,6.0,4.0
16875,95242,tt0186650,0,0.29436599999999996,ru,1917-01-17,7.3,8.0
16876,81414,tt1305897,0,0.022858,es,2010-04-30,0.0,0.0
16877,45189,tt0052255,0,0.171546,es,1959-01-01,5.3,3.0
16878,43418,tt1418646,7347125,5.661077,en,2010-04-15,7.2,41.0
16879,41616,tt1121786,0,0.664745,en,2010-02-26,6.5,2.0
16880,15837,tt0965411,0,0.874066,da,2008-02-11,5.4,8.0
16881,58496,tt1424432,0,11.331859,en,2010-10-07,8.1,282.0
16882,16140,tt0810827,0,5.082787000000001,ja,2006-10-28,6.7,113.0
16883,60434,tt1650416,0,0.090802,nl,2010-04-23,5.0,1.0
16884,49018,tt1591095,1500000,17.24814,en,2010-09-13,6.8,1775.0
16885,57120,tt1518812,0,4.725763,en,2010-09-05,6.5,79.0
16886,131770,tt0032220,0,1.2407540000000001,en,1940-11-08,6.7,3.0
16887,99351,tt0038578,0,0.054127999999999996,en,1946-07-04,7.0,1.0
16888,49010,tt1640459,3000000,10.926038,en,2011-05-06,5.7,213.0
16889,42815,tt0021770,0,0.461284,en,1931-01-03,4.0,3.0
16890,76372,tt0047279,0,0.9534,en,1954-03-11,5.8,3.0
16891,20329,tt0912597,0,8.271179,ja,2008-01-31,5.9,74.0
16892,55725,tt1606392,10831173,4.480723,en,2011-03-18,6.7,176.0
16893,57537,tt0079366,0,0.552565,en,1979-03-01,5.1,5.0
16894,48650,tt1263750,0,6.206694000000001,es,2010-05-07,5.6,135.0
16895,98399,tt0036386,0,0.072259,en,1942-12-31,0.0,0.0
16896,42531,tt0067989,0,0.869434,en,1971-06-23,6.4,10.0
16897,44087,tt0038238,0,0.255576,en,1945-06-16,3.8,6.0
16898,90406,tt0049881,0,0.808828,en,1956-03-30,6.5,6.0
16899,44898,tt1037163,6500000,0.635053,it,2009-08-12,6.3,9.0
16900,20995,tt1209367,0,0.98955,sv,2008-12-25,5.2,11.0
16901,54354,tt0343624,0,0.07743799999999999,fi,2003-03-14,7.5,2.0
16902,68629,tt0271537,0,0.091066,en,2002-06-08,0.0,0.0
16903,82460,tt0062768,0,0.112515,en,1968-02-21,8.7,3.0
16904,51290,tt1292643,50000,0.166944,en,2009-09-01,4.4,4.0
16905,98514,tt0110998,0,0.713518,en,1995-08-04,7.1,9.0
16906,13190,tt1267379,0,8.474973,en,2008-10-27,5.9,87.0
16907,43021,tt1198142,0,0.390554,en,2008-08-22,2.8,3.0
16908,56527,tt0372832,0,1.179182,en,2004-03-01,2.9,7.0
16909,39356,tt1560139,3,3.308503,en,2010-02-14,7.5,66.0
16910,38502,tt1280501,0,0.16008,fr,2008-08-25,8.3,3.0
16911,60307,tt1650043,21000000,8.425361,en,2011-03-25,6.3,250.0
16912,28802,tt0069745,0,1.026248,fr,1975-01-24,3.8,11.0
16913,53172,tt1220888,12000000,5.145185,en,2010-01-14,5.8,110.0
16914,10408,tt0104279,0,5.832738,nl,1992-06-03,5.9,18.0
16915,31405,tt0253779,0,0.626525,tr,1976-02-01,8.4,7.0
16916,83651,tt0252487,0,0.8693930000000001,tr,1975-04-01,6.5,14.0
16917,50359,tt1411704,63000000,8.904488,en,2011-03-30,5.5,338.0
16918,96529,tt0086369,0,0.000603,nl,1982-02-18,6.2,5.0
16919,8896,tt0910860,1500000,0.973987,hu,2008-09-11,4.1,8.0
16920,64484,tt0820096,0,1.2179209999999998,ru,2006-06-08,5.5,9.0
16921,75725,tt0450827,0,1.150925,es,2005-12-25,6.7,13.0
16922,3397,tt0775417,0,0.623793,de,2007-05-21,6.8,9.0
16923,97284,tt0206746,0,0.001287,en,1998-01-01,0.0,0.0
16924,97149,tt0051584,0,0.665175,ja,1958-09-22,5.5,2.0
16925,48596,tt0318988,0,0.214229,en,2003-04-21,6.3,4.0
16926,31408,tt0252490,0,1.158092,tr,1976-01-01,7.5,8.0
16927,149149,tt0085966,0,0.113436,es,1984-09-01,6.7,3.0
16928,31402,tt0252489,0,0.619218,tr,1977-01-01,7.3,8.0
16929,31412,tt0263975,0,1.148834,tr,1978-01-01,7.9,8.0
16930,73191,tt0107719,19000000,1.418221,en,1993-11-24,5.6,5.0
16931,29972,tt1103963,0,0.6994279999999999,zh,2008-09-27,8.1,9.0
16932,59266,tt1623008,0,0.7072970000000001,en,2010-10-22,6.1,9.0
16933,63555,tt1537401,0,2.118561,en,2010-05-17,5.1,22.0
16934,54001,tt0071859,0,0.036044,fa,1974-01-01,5.3,4.0
16935,58857,tt1436045,6000000,9.534232000000001,ja,2010-09-09,7.1,362.0
16936,41273,tt1451762,0,1.9930400000000001,fr,2010-06-30,6.4,22.0
16937,21372,tt0901494,0,0.862541,en,2009-01-01,7.3,4.0
16938,54194,tt0076097,0,0.435271,en,1978-10-01,6.2,5.0
16939,89756,tt0229290,0,0.077408,en,1998-01-01,0.0,0.0
16940,46228,tt0328078,0,0.41667600000000005,en,2003-09-01,6.5,4.0
16941,30734,tt0038675,0,0.8328270000000001,sv,1946-02-25,6.5,13.0
16942,51141,tt0040418,0,0.5738989999999999,sv,1948-10-11,6.6,15.0
16943,27091,tt0390080,0,1.052353,en,2004-01-01,5.0,6.0
16944,29043,tt0020570,0,0.239934,de,1929-10-10,8.0,3.0
16945,36871,tt0046750,0,0.508473,ja,1954-06-15,7.3,9.0
16946,50456,tt0993842,30000000,8.071196,en,2011-04-07,6.5,1284.0
16947,49334,tt0039895,0,0.5558850000000001,en,1947-06-24,5.8,7.0
16948,36331,tt0042379,0,1.634663,en,1950-10-17,5.9,6.0
16949,47435,tt0906083,5000000,0.182169,sr,2009-03-11,7.7,5.0
16950,47582,tt0068348,0,1.2027649999999999,es,1973-05-10,7.4,8.0
16951,86750,tt0062474,0,0.391584,en,1967-01-01,8.0,4.0
16952,46523,tt1648112,1500000,4.330658000000001,nl,2010-12-09,6.3,73.0
16953,367647,tt0078588,0,0.035294,en,,9.0,1.0
16954,30388,tt1075749,4000000,0.547182,en,2009-09-04,5.5,14.0
16955,29920,tt1291652,0,10.520394,sv,2010-01-15,6.5,63.0
16956,39284,tt0043048,0,0.515892,sv,1950-02-20,7.3,13.0
16957,44988,tt1397502,0,0.6773939999999999,en,2009-10-20,5.5,7.0
16958,51423,tt1437366,3000000,0.702712,sv,2010-12-10,6.2,10.0
16959,54527,tt1194612,900000,1.2275969999999998,en,2010-11-12,7.4,26.0
16960,23521,tt0094939,0,0.8703270000000001,en,1988-09-24,6.0,14.0
16961,46105,tt1179947,0,1.550254,en,2010-04-10,8.0,20.0
16962,49012,tt1334512,40000000,9.698075,en,2011-04-08,5.3,270.0
16963,41446,tt1262416,40000000,10.000721,en,2011-04-11,6.1,930.0
16964,46195,tt1436562,90000000,10.403228,en,2011-04-03,6.5,2213.0
16965,57695,tt1599975,14734000,2.156145,fr,2010-11-03,6.4,42.0
16966,101226,tt0057999,0,0.338929,en,1964-12-02,8.0,4.0
16967,126596,tt0042757,0,0.942526,en,1950-11-28,6.0,3.0
16968,49876,tt0057328,0,2.4214729999999998,en,1963-05-07,6.1,9.0
16969,178587,tt0044687,0,0.109127,en,1952-10-30,5.0,1.0
16970,57698,tt0027686,0,0.393288,en,1936-12-28,8.0,2.0
16971,3081,tt0051667,0,0.132149,en,1958-06-24,0.0,1.0
16972,62215,tt1527186,7400000,8.124767,da,2011-05-26,7.0,915.0
16973,31451,tt0840322,0,7.998711,en,2008-09-26,6.9,56.0
16974,10195,tt0800369,150000000,29.158489000000003,en,2011-04-21,6.6,6678.0
16975,40719,tt0036038,0,3.389994,en,1943-12-06,6.3,8.0
16976,43435,tt0041530,0,0.369118,en,1949-08-17,6.5,2.0
16977,59928,tt1200273,0,1.118926,en,2009-01-18,4.4,4.0
16978,45523,tt1421373,0,3.882248,en,2010-01-26,8.2,70.0
16979,30969,tt1190722,0,1.836976,en,2008-10-01,8.3,46.0
16980,56780,tt0480239,15000000,3.4949,en,2011-04-14,5.0,61.0
16981,99920,tt0031173,0,0.90327,en,1939-05-06,5.3,6.0
16982,76714,tt0052950,0,2.035099,en,1959-02-19,7.2,9.0
16983,24447,tt0927619,0,2.6542950000000003,en,2007-01-12,7.8,43.0
16984,31555,tt0047377,0,1.076524,en,1954-08-06,5.5,8.0
16985,77166,tt0079843,0,0.016204,en,1979-12-05,6.5,4.0
16986,72596,tt0109273,0,0.141973,is,1994-06-30,5.5,2.0
16987,26880,tt0101526,0,0.397179,en,1991-08-01,6.0,3.0
16988,18826,tt0814331,12300000,2.355305,en,2009-05-22,5.1,18.0
16989,48415,tt1529235,4000000,6.700081,it,2010-10-01,6.6,395.0
16990,50671,tt1334102,20000000,5.47578,en,2011-02-10,5.3,168.0
16991,57118,tt1606180,0,7.839933,en,2011-04-01,6.7,57.0
16992,30599,tt1261843,0,0.159024,en,2009-05-16,7.3,4.0
16993,29745,tt0021750,0,1.207013,en,1931-04-18,6.3,9.0
16994,12221,tt0450470,0,1.636544,pt,2005-05-18,5.9,7.0
16995,44159,tt1498887,0,1.530601,fa,2009-09-11,6.4,9.0
16996,47904,tt1229381,30000000,1.170864,fr,2010-09-21,6.5,20.0
16997,34420,tt1366981,0,0.47969700000000004,tr,2009-10-09,8.0,4.0
16998,27045,tt0052713,0,1.346122,en,1959-10-01,7.2,6.0
16999,25638,tt0985636,0,0.618282,hi,2007-10-12,4.4,8.0
17000,152861,tt0117273,0,0.100195,sl,1997-02-13,5.0,1.0
17001,53741,tt0092794,0,0.28820300000000004,en,1987-10-01,6.5,7.0
17002,10011,tt0402743,0,1.462272,en,2006-04-10,4.7,21.0
17003,140101,tt0252335,0,0.663575,fr,2000-08-28,9.0,3.0
17004,72026,tt0059159,0,1.029596,ja,1965-08-29,6.0,5.0
17005,77124,tt0062042,0,0.775235,ja,1967-02-23,5.0,2.0
17006,42709,tt0098331,0,0.6600550000000001,en,1989-11-17,3.6,14.0
17007,36821,tt0004465,0,0.603245,en,1914-03-31,5.6,4.0
17008,61952,tt0372782,0,1.076806,ko,2003-08-15,6.3,9.0
17009,12078,tt0064994,0,0.00043099999999999996,cs,1990-01-01,6.8,7.0
17010,9511,tt1343755,0,6.065049,de,2009-11-24,6.1,99.0
17011,202241,tt1492030,20000000,3.010129,en,2011-03-27,7.3,36.0
17012,72375,tt0187457,0,0.277333,fr,1999-02-24,5.2,5.0
17013,21508,tt1157720,0,0.283513,es,2007-11-23,8.0,4.0
17014,76816,tt0080910,0,0.63143,pt,1980-11-17,5.0,2.0
17015,51520,tt1020972,0,0.772501,zh,2007-05-19,7.4,11.0
17016,141241,tt0461892,0,0.038560000000000004,ro,2005-10-21,8.0,1.0
17017,8904,tt1225296,0,0.744425,tl,2008-06-24,5.8,3.0
17018,18187,tt1149583,0,0.365032,en,2008-09-12,6.4,6.0
17019,167966,tt0405455,0,0.15403499999999998,en,2004-03-09,6.4,4.0
17020,48515,tt0062009,0,0.484749,ja,1967-09-02,4.7,3.0
17021,87673,tt0023261,0,0.21605500000000002,ja,1932-12-16,7.8,4.0
17022,36290,tt0414923,0,7.107178,en,2004-01-01,3.9,13.0
17023,4880,tt0803047,0,0.33373800000000003,de,2006-11-29,6.0,2.0
17024,28627,tt0003419,0,2.581248,de,1913-08-22,6.2,10.0
17025,239553,tt1587854,560000,0.006265,en,2010-11-12,0.0,0.0
17026,60315,tt0064429,0,0.312707,en,1968-05-01,6.9,7.0
17027,43817,tt1034419,0,2.072948,en,2009-01-19,7.3,17.0
17028,48414,tt1502396,0,1.027124,en,2009-12-16,6.7,13.0
17029,12588,tt1176686,0,1.107327,de,2008-01-16,5.8,3.0
17030,51736,tt1409004,0,2.312106,en,2010-06-23,6.2,40.0
17031,55787,tt1067583,38000000,7.649466,en,2011-03-15,6.7,879.0
17032,125874,tt1213921,0,0.5354800000000001,en,2009-08-06,0.0,0.0
17033,43498,tt0038262,0,0.120028,en,1945-11-20,3.7,3.0
17034,3581,tt0068458,0,1.819461,en,1972-01-01,6.0,17.0
17035,33134,tt1060255,0,7.900269000000001,en,2008-08-03,6.1,39.0
17036,61488,tt1853563,0,0.991492,en,2011-04-05,7.5,27.0
17037,61933,tt1825163,0,1.362069,ca,2010-11-30,7.4,23.0
17038,50848,tt1646974,4600000,4.786783,fr,2010-11-24,7.3,94.0
17039,35619,tt0768239,0,0.983842,en,2009-02-07,6.9,10.0
17040,34902,tt0387151,0,0.8028310000000001,en,2004-08-06,6.0,3.0
17041,57586,tt1223236,0,3.267026,en,2011-04-22,7.1,74.0
17042,52032,tt0843358,0,1.733716,en,2009-01-01,7.6,9.0
17043,62255,tt1414378,6500000,7.12869,en,2010-05-20,6.0,18.0
17044,106515,tt0028566,0,0.496835,en,1937-10-29,6.6,5.0
17045,185263,tt0050156,0,0.15498599999999998,en,1957-04-09,7.0,2.0
17046,44555,tt1428556,0,1.352447,zh,2009-12-11,4.8,13.0
17047,54083,tt1438535,0,1.992959,fr,2010-05-17,6.9,17.0
17048,51209,tt1416801,0,5.981634,en,2011-03-10,6.7,166.0
17049,14252,tt0762145,0,0.5435479999999999,en,2008-01-01,4.8,5.0
17050,52256,tt1139085,12000000,1.225282,ru,2007-10-28,5.3,8.0
17051,55934,tt1497874,0,1.636778,en,2010-03-13,6.4,14.0
17052,51497,tt1596343,125000000,1.420361,en,2011-04-20,7.1,2491.0
17053,87308,tt1284587,0,1.780902,fa,2008-01-20,7.1,8.0
17054,80639,tt0029658,0,0.434492,en,1937-10-09,3.5,3.0
17055,84099,tt0025238,0,0.141963,en,1934-07-21,4.8,4.0
17056,43515,tt0036363,0,0.176901,en,1943-07-13,6.2,5.0
17057,43594,tt0023985,0,0.309319,en,1933-09-29,3.8,3.0
17058,57082,tt0080406,0,0.168154,en,1980-11-07,8.7,3.0
17059,157856,tt0013059,0,0.204375,da,1922-10-02,6.0,2.0
17060,241620,tt2585192,0,0.73039,en,2008-12-07,7.3,9.0
17061,37041,tt0040000,0,1.422265,en,1947-06-02,5.7,13.0
17062,88451,tt0084931,19000000,0.046658,en,1982-09-24,5.0,1.0
17063,57035,tt0025272,0,0.844427,en,1934-04-07,4.8,6.0
17064,19237,tt0893532,0,4.137441,en,2008-05-14,5.4,38.0
17065,86225,tt0053752,0,0.468764,en,1960-09-04,6.1,4.0
17066,28286,tt0035250,0,0.933628,en,1942-12-25,5.8,3.0
17067,128990,tt1561435,0,0.095652,es,2009-10-01,0.0,0.0
17068,46175,tt0067690,0,1.843332,fr,1971-05-28,5.9,26.0
17069,43908,tt1371574,0,0.748276,tr,2010-02-17,6.3,13.0
17070,130272,tt0113840,0,0.255441,nl,1995-04-06,8.8,4.0
17071,42521,tt1013607,0,1.300214,en,2008-04-26,6.3,21.0
17072,56113,tt1504300,0,0.402405,en,2010-08-06,6.5,10.0
17073,50272,tt1620604,0,1.881046,es,2010-11-12,5.9,20.0
17074,55836,tt0065152,0,0.602797,fr,1969-08-27,6.8,15.0
17075,79179,tt0091125,0,0.00022,en,1985-06-07,7.5,4.0
17076,1115,tt0419773,0,0.744845,de,2005-09-15,6.8,7.0
17077,54524,tt1339161,3900000,1.824255,de,2010-02-14,6.7,31.0
17078,22449,tt0794350,0,0.705809,ja,2007-01-20,6.8,11.0
17079,46804,tt0145929,0,0.21384,cs,1999-02-25,6.6,5.0
17080,8931,tt0841922,0,0.47793900000000006,en,2008-05-20,6.2,5.0
17081,56314,tt0273326,0,0.837297,da,2001-04-27,5.1,8.0
17082,62321,tt1691323,0,2.7151,el,2010-09-14,5.9,33.0
17083,97039,tt0096841,0,0.005351,ru,1990-08-01,6.6,7.0
17084,19482,tt1330205,0,1.595804,ko,2008-09-24,6.2,9.0
17085,57859,tt1176096,0,0.897443,ko,2008-02-28,7.2,9.0
17086,117406,tt0296809,0,0.150687,en,2001-09-19,7.0,4.0
17087,120972,tt0025791,0,0.119875,it,1934-01-01,7.5,2.0
17088,73474,tt1479388,0,0.324047,en,2010-09-15,6.6,8.0
17089,11376,tt0283027,0,10.437479,en,2001-10-04,4.6,17.0
17090,46738,tt1255953,6800000,8.596012,fr,2010-09-04,7.9,496.0
17091,54699,tt0893397,0,1.048238,en,2007-02-12,3.8,5.0
17092,18033,tt0860467,0,1.289688,en,2007-02-05,4.6,9.0
17093,92341,tt0022689,0,0.487087,en,1932-08-12,3.3,4.0
17094,47310,tt0049367,0,0.550932,en,1956-05-22,6.0,7.0
17095,38944,tt0807952,0,0.40160799999999997,en,2006-10-20,5.7,3.0
17096,55408,tt0328045,0,0.04048,fi,2002-08-30,5.0,1.0
17097,40041,tt0082243,0,0.705654,en,1981-10-16,6.0,12.0
17098,62077,tt1259570,0,1.06874,es,2010-10-09,5.8,17.0
17099,24810,tt0840787,0,1.992832,en,2007-02-19,4.4,9.0
17100,30335,tt0869921,0,0.8580139999999999,en,2007-01-26,3.6,5.0
17101,188505,tt0472884,0,0.663971,en,2005-04-01,5.0,1.0
17102,43959,tt1596346,18000000,11.009053,en,2011-04-08,6.9,355.0
17103,49022,tt0491152,35000000,5.47309,en,2011-05-05,5.9,304.0
17104,40699,tt1121964,0,0.305066,en,2007-01-01,5.7,3.0
17105,21841,tt0933876,0,0.545307,en,2008-06-09,5.5,2.0
17106,115427,tt0292081,0,0.017296000000000002,hu,1982-01-01,10.0,1.0
17107,55721,tt1478338,32500000,6.8109910000000005,en,2011-04-28,6.5,1697.0
17108,38321,tt0822847,60000000,8.259952,en,2011-05-05,5.4,710.0
17109,61420,tt1681687,0,0.814923,en,2010-09-13,3.6,5.0
17110,56822,tt1204953,0,0.17666800000000002,en,2009-07-03,6.0,2.0
17111,32654,tt1186371,100000000,2.860376,cn,2009-12-10,5.3,20.0
17112,49853,tt1368443,0,0.985158,en,2009-08-13,6.1,10.0
17113,46849,tt0465407,2500000,0.46335,en,2007-08-24,7.1,7.0
17114,13507,tt0825248,9780000,5.526637,fr,2007-01-01,7.1,14.0
17115,50780,tt1321860,21000000,5.484379,en,2011-02-11,6.2,281.0
17116,50012,tt0093349,0,0.707819,en,1987-05-17,6.7,6.0
17117,58035,tt0035447,0,0.060828999999999994,en,1942-11-09,7.0,1.0
17118,27777,tt0019304,0,0.699893,en,1928-11-01,5.5,4.0
17119,92667,tt0026121,0,0.042219,en,1935-05-18,7.0,1.0
17120,106882,tt0037849,0,0.9863940000000001,en,1945-10-16,4.4,4.0
